URL,Claim / claim group,Claim category,Current wording summary,Source ID,Source title,Source type,Primary source?,Claim supported?,Direct quote?,Paraphrase?,Editorial interpretation?,Tradition-specific?,Historical,Linguistic,Wellbeing,Translation risk?,Copyright risk?,Correction required?,Final action,Human review?
https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,"Page-specific teaching, terminology, practice, or safety context",Buddhist source/context,Original beginner explanation with a bounded further-reading/source note,URL-1,/sn56.11/en/sujato,Canonical text / translation archive,Primary text context or hosted translation,Yes at the identified claim-group level,No material exact quotation identified,Yes / where applicable,Yes,Potentially; qualified,No unsupported historical claim,No,No,Managed by translation/paraphrase boundary,No long reproduced passage observed,No,Retain bounded source note,Completed; future exact quotation requires renewed review
https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,"Page-specific teaching, terminology, practice, or safety context",Buddhist source/context,Original beginner explanation with a bounded further-reading/source note,URL-2,/suttas/SN/SN45_8.html,Canonical text / translation archive,Primary text context or hosted translation,Yes at the identified claim-group level,No material exact quotation identified,Yes / where applicable,Yes,Potentially; qualified,No unsupported historical claim,No,No,Managed by translation/paraphrase boundary,No long reproduced passage observed,No,Retain bounded source note,Completed; future exact quotation requires renewed review
https://echobuddha.com/articles/buddhist-approach-to-anger/,"Page-specific teaching, terminology, practice, or safety context",Buddhist source/context,Original beginner explanation with a bounded further-reading/source note,URL-3,/dhp1-20/en/sujato,Canonical text / translation archive,Primary text context or hosted translation,Yes at the identified claim-group level,No material exact quotation identified,Yes / where applicable,Yes,Potentially; qualified,No unsupported historical claim,No,No,Managed by translation/paraphrase boundary,No long reproduced passage observed,No,Retain bounded source note,Completed; future exact quotation requires renewed review
https://echobuddha.com/articles/buddhist-approach-to-anger/,"Page-specific teaching, terminology, practice, or safety context",Buddhist source/context,Original beginner explanation with a bounded further-reading/source note,URL-4,/tipitaka/kn/dhp/dhp.01.budd.html,Canonical text / translation archive,Primary text context or hosted translation,Yes at the identified claim-group level,No material exact quotation identified,Yes / where applicable,Yes,Potentially; qualified,No unsupported historical claim,No,No,Managed by translation/paraphrase boundary,No long reproduced passage observed,No,Retain bounded source note,Completed; future exact quotation requires renewed review
https://echobuddha.com/articles/buddhist-gratitude-practice/,"Page-specific teaching, terminology, practice, or safety context",Buddhist source/context,Original beginner explanation with a bounded further-reading/source note,URL-5,/suttas/KN/Khp/khp5.html,Canonical text / translation archive,Primary text context or hosted translation,Yes at the identified claim-group level,No material exact quotation identified,Yes / where applicable,Yes,Potentially; qualified,No unsupported historical claim,No,No,Managed by translation/paraphrase boundary,No long reproduced passage observed,No,Retain bounded source note,Completed; future exact quotation requires renewed review
https://echobuddha.com/articles/buddhist-gratitude-practice/,"Page-specific teaching, terminology, practice, or safety context",Buddhist source/context,Original beginner explanation with a bounded further-reading/source note,URL-6,/suttas/AN/AN4_28.html,Canonical text / translation archive,Primary text context or hosted translation,Yes at the identified claim-group level,No material exact quotation identified,Yes / where applicable,Yes,Potentially; qualified,No unsupported historical claim,No,No,Managed by translation/paraphrase boundary,No long reproduced passage observed,No,Retain bounded source note,Completed; future exact quotation requires renewed review
https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,"Page-specific teaching, terminology, practice, or safety context",Buddhist source/context,Original beginner explanation with a bounded further-reading/source note,URL-7,/tipitaka/kn/dhp/dhp.01.budd.html,Canonical text / translation archive,Primary text context or hosted translation,Yes at the identified claim-group level,No material exact quotation identified,Yes / where applicable,Yes,Potentially; qualified,No unsupported historical claim,No,No,Managed by translation/paraphrase boundary,No long reproduced passage observed,No,Retain bounded source note,Completed; future exact quotation requires renewed review
https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,"Page-specific teaching, terminology, practice, or safety context",Buddhist source/context,Original beginner explanation with a bounded further-reading/source note,URL-8,/tipitaka/kn/dhp/dhp.20.budd.html,Canonical text / translation archive,Primary text context or hosted translation,Yes at the identified claim-group level,No material exact quotation identified,Yes / where applicable,Yes,Potentially; qualified,No unsupported historical claim,No,No,Managed by translation/paraphrase boundary,No long reproduced passage observed,No,Retain bounded source note,Completed; future exact quotation requires renewed review
https://echobuddha.com/articles/compassion-as-a-daily-discipline/,"Page-specific teaching, terminology, practice, or safety context",Buddhist source/context,Original beginner explanation with a bounded further-reading/source note,URL-9,/tipitaka/kn/snp/snp.1.08.than.html,Canonical text / translation archive,Primary text context or hosted translation,Yes at the identified claim-group level,No material exact quotation identified,Yes / where applicable,Yes,Potentially; qualified,No unsupported historical claim,No,No,Managed by translation/paraphrase boundary,No long reproduced passage observed,No,Retain bounded source note,Completed; future exact quotation requires renewed review
https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,"Page-specific teaching, terminology, practice, or safety context",Buddhist source/context,Original beginner explanation with a bounded further-reading/source note,URL-10,/tipitaka/kn/snp/snp.1.08.than.html,Canonical text / translation archive,Primary text context or hosted translation,Yes at the identified claim-group level,No material exact quotation identified,Yes / where applicable,Yes,Potentially; qualified,No unsupported historical claim,No,No,Managed by translation/paraphrase boundary,No long reproduced passage observed,No,Retain bounded source note,Completed; future exact quotation requires renewed review
https://echobuddha.com/articles/compassion-with-boundaries/,"Page-specific teaching, terminology, practice, or safety context",Buddhist source/context,Original beginner explanation with a bounded further-reading/source note,URL-11,/tipitaka/kn/snp/snp.1.08.than.html,Canonical text / translation archive,Primary text context or hosted translation,Yes at the identified claim-group level,No material exact quotation identified,Yes / where applicable,Yes,Potentially; qualified,No unsupported historical claim,No,No,Managed by translation/paraphrase boundary,No long reproduced passage observed,No,Retain bounded source note,Completed; future exact quotation requires renewed review
https://echobuddha.com/articles/compassion-with-boundaries/,"Page-specific teaching, terminology, practice, or safety context",Buddhist source/context,Original beginner explanation with a bounded further-reading/source note,URL-12,/lib/authors/nyanaponika/wheel006.html,Canonical text / translation archive,Primary text context or hosted translation,Yes at the identified claim-group level,No material exact quotation identified,Yes / where applicable,Yes,Potentially; qualified,No unsupported historical claim,No,No,Managed by translation/paraphrase boundary,No long reproduced passage observed,No,Retain bounded source note,Completed; future exact quotation requires renewed review
https://echobuddha.com/articles/dhamma-vs-dharma/,"Page-specific teaching, terminology, practice, or safety context",Buddhist source/context,Original beginner explanation with a bounded further-reading/source note,URL-13,/define/dhamma,Canonical text / translation archive,Primary text context or hosted translation,Yes at the identified claim-group level,No material exact quotation identified,Yes / where applicable,Yes,Potentially; qualified,No unsupported historical claim,No,No,Managed by translation/paraphrase boundary,No long reproduced passage observed,No,Retain bounded source note,Completed; future exact quotation requires renewed review
https://echobuddha.com/articles/dhamma-vs-dharma/,"Page-specific teaching, terminology, practice, or safety context",Buddhist source/context,Original beginner explanation with a bounded further-reading/source note,URL-14,/tipitaka/kn/dhp/dhp.14.budd.html,Canonical text / translation archive,Primary text context or hosted translation,Yes at the identified claim-group level,No material exact quotation identified,Yes / where applicable,Yes,Potentially; qualified,No unsupported historical claim,No,No,Managed by translation/paraphrase boundary,No long reproduced passage observed,No,Retain bounded source note,Completed; future exact quotation requires renewed review
