URL,FAQ present before?,FAQ change,FAQ schema change,Page-specific value,Template risk introduced?,Result
https://echobuddha.com/learn/buddhism-for-beginners/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/learn/four-noble-truths/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/learn/eightfold-path/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/articles/three-poisons-buddhism-explained/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/articles/what-is-sangha-buddhist-community/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/learn/buddhist-dictionary/metta/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/articles/eightfold-path-explained-daily-life/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/articles/four-noble-truths-explained-simply/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/articles/impermanence-in-buddhism/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/articles/loving-kindness-meditation-beginners/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/meditation/breathing-meditation/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/meditation/loving-kindness-meditation/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/meditation/walking-meditation/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/meditation/when-meditation-feels-hard/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/meditation/meditation-for-beginners/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/meditation/meditation-posture-for-beginners/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/articles/right-speech-buddhism/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/articles/buddhist-approach-to-anger/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/articles/compassion-with-boundaries/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/articles/mindful-email-and-texting/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/articles/dhamma-vs-dharma/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
https://echobuddha.com/learn/dhammapada-reflections/,Page-dependent,None; no FAQ padding added.,None,Existing genuine questions retained where present.,No,PASS
