URL,route,intended_state,expected_status,observed_status,expected_location,observed_location,content_type,x_robots_tag,bytes,result,provenance
https://echobuddha.com/,/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,41417,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/404,/404,NOINDEX_USER_PAGE_200,200,200,,,text/html; charset=utf-8,,17616,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/about/,/about/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,21179,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/,/articles/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,152159,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/beginning-a-daily-mindfulness-practice/,/articles/beginning-a-daily-mindfulness-practice/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,51244,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,/articles/buddhism-for-beginners-simple-guide/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,54897,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/buddhist-approach-to-anger/,/articles/buddhist-approach-to-anger/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,54834,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/buddhist-gratitude-practice/,/articles/buddhist-gratitude-practice/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,52262,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,/articles/buddhist-teachings-on-forgiveness/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,54219,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,/articles/buddhist-teachings-on-impermanence/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,53420,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/buddhist-wisdom-for-overthinking/,/articles/buddhist-wisdom-for-overthinking/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,57832,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/category/buddhist-wisdom/,/articles/category/buddhist-wisdom/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,69844,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/category/meditation/,/articles/category/meditation/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,44644,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/category/mindfulness/,/articles/category/mindfulness/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,35489,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/category/practice/,/articles/category/practice/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,39857,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/category/reflection/,/articles/category/reflection/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,40186,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/compassion-as-a-daily-discipline/,/articles/compassion-as-a-daily-discipline/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,52786,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,/articles/compassion-in-buddhism-beginner-guide/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,51988,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/compassion-with-boundaries/,/articles/compassion-with-boundaries/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,49775,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,/articles/creating-a-peaceful-corner-at-home/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,51047,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/dhamma-vs-dharma/,/articles/dhamma-vs-dharma/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,51375,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,/articles/dhammapada-reflection-trained-mind/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,52345,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,/articles/dhammapada-reflection-what-we-think/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,58802,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/dhammapada-verse-1-meaning/,/articles/dhammapada-verse-1-meaning/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,50960,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/eightfold-path-explained-daily-life/,/articles/eightfold-path-explained-daily-life/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,54325,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/eightfold-path-explained/,/articles/eightfold-path-explained/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,56720,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
https://echobuddha.com/articles/equanimity-in-buddhism/,/articles/equanimity-in-buddhism/,INDEXABLE_CANONICAL_200,200,200,,,text/html; charset=utf-8,,52735,PASS,BRANCH_OBSERVED_LOCAL_CLOUDFLARE_PAGES
