URL,branch_intended_state,production_gsc_verdict,production_gsc_coverage,production_google_canonical,production_user_canonical,production_canonical_agreement,last_crawl_time,inspection_timestamp,expected_post_deployment,reconciliation,provenance
https://echobuddha.com/,INDEXABLE_CANONICAL_200,PASS,Submitted and indexed,https://echobuddha.com/,https://echobuddha.com/,GOOGLE_USER_CANONICAL_AGREE,2026-08-21T05:36:27Z,2026-08-24T06:06:01.824Z,INDEXING_ALLOWED_AND_SELF_CANONICAL,PRODUCTION_EVIDENCE_RECONCILED,GOOGLE_OBSERVED_PRODUCTION_2026-08-24|EXPECTED_POST_DEPLOYMENT
https://echobuddha.com/404,NOINDEX_USER_PAGE_200,NOT_INSPECTED,NOT_INSPECTED,,,,,,BLOCKED_BY_META_TAG_AFTER_RECRAWL,NO_EXISTING_API_ROW_NON_BLOCKING,GOOGLE_OBSERVED_PRODUCTION_2026-08-24|EXPECTED_POST_DEPLOYMENT
https://echobuddha.com/404.html,TEMPORARY_REDIRECT,NEUTRAL,URL is unknown to Google,,,GOOGLE_CANONICAL_NOT_REPORTED,,2026-08-24T06:06:01.824Z,TEMPORARY_ERROR_ALIAS_REDIRECT,PRODUCTION_307_ALIAS_OBSERVED_AND_BRANCH_MATCHES,GOOGLE_OBSERVED_PRODUCTION_2026-08-24|EXPECTED_POST_DEPLOYMENT
https://echobuddha.com/about/,INDEXABLE_CANONICAL_200,PASS,Submitted and indexed,https://echobuddha.com/about/,https://echobuddha.com/about/,GOOGLE_USER_CANONICAL_AGREE,2026-08-22T06:47:33Z,2026-08-24T06:06:01.824Z,INDEXING_ALLOWED_AND_SELF_CANONICAL,PRODUCTION_EVIDENCE_RECONCILED,GOOGLE_OBSERVED_PRODUCTION_2026-08-24|EXPECTED_POST_DEPLOYMENT
https://echobuddha.com/ads.txt,TECHNICAL_ENDPOINT,NOT_INSPECTED,NOT_INSPECTED,,,,,,TECHNICAL_RESOURCE_NO_INDEX_REQUIREMENT,NO_EXISTING_API_ROW_NON_BLOCKING,GOOGLE_OBSERVED_PRODUCTION_2026-08-24|EXPECTED_POST_DEPLOYMENT
https://echobuddha.com/articles/,INDEXABLE_CANONICAL_200,PASS,Submitted and indexed,https://echobuddha.com/articles/,https://echobuddha.com/articles/,GOOGLE_USER_CANONICAL_AGREE,2026-08-14T18:11:55Z,2026-08-24T06:06:01.824Z,INDEXING_ALLOWED_AND_SELF_CANONICAL,PRODUCTION_EVIDENCE_RECONCILED,GOOGLE_OBSERVED_PRODUCTION_2026-08-24|EXPECTED_POST_DEPLOYMENT
https://echobuddha.com/articles/beginning-a-daily-mindfulness-practice/,INDEXABLE_CANONICAL_200,PASS,Submitted and indexed,https://echobuddha.com/articles/beginning-a-daily-mindfulness-practice/,https://echobuddha.com/articles/beginning-a-daily-mindfulness-practice/,GOOGLE_USER_CANONICAL_AGREE,2026-08-08T00:07:35Z,2026-08-24T06:06:01.824Z,INDEXING_ALLOWED_AND_SELF_CANONICAL,PRODUCTION_EVIDENCE_RECONCILED,GOOGLE_OBSERVED_PRODUCTION_2026-08-24|EXPECTED_POST_DEPLOYMENT
https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,INDEXABLE_CANONICAL_200,PASS,Submitted and indexed,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,GOOGLE_USER_CANONICAL_AGREE,2026-07-10T18:21:35Z,2026-08-24T06:06:01.824Z,INDEXING_ALLOWED_AND_SELF_CANONICAL,PRODUCTION_EVIDENCE_RECONCILED,GOOGLE_OBSERVED_PRODUCTION_2026-08-24|EXPECTED_POST_DEPLOYMENT
https://echobuddha.com/articles/buddhist-approach-to-anger/,INDEXABLE_CANONICAL_200,PASS,Submitted and indexed,https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/buddhist-approach-to-anger/,GOOGLE_USER_CANONICAL_AGREE,2026-08-07T01:51:02Z,2026-08-24T06:06:01.824Z,INDEXING_ALLOWED_AND_SELF_CANONICAL,PRODUCTION_EVIDENCE_RECONCILED,GOOGLE_OBSERVED_PRODUCTION_2026-08-24|EXPECTED_POST_DEPLOYMENT
https://echobuddha.com/articles/buddhist-gratitude-practice/,INDEXABLE_CANONICAL_200,PASS,Submitted and indexed,https://echobuddha.com/articles/buddhist-gratitude-practice/,https://echobuddha.com/articles/buddhist-gratitude-practice/,GOOGLE_USER_CANONICAL_AGREE,2026-08-22T17:48:29Z,2026-08-24T06:06:01.824Z,INDEXING_ALLOWED_AND_SELF_CANONICAL,PRODUCTION_EVIDENCE_RECONCILED,GOOGLE_OBSERVED_PRODUCTION_2026-08-24|EXPECTED_POST_DEPLOYMENT
