URL,phase_2_score,protection_tier,query_owner_status,backlink_status,canonical_state,proposed_later_action_category,candidate_survivor,change_risk,data_confidence,phase_4_readiness,constraint
https://echobuddha.com/articles/beginning-a-daily-mindfulness-practice/,58,SEO_P3_LIMITED,NO_VISIBLE_QUERY_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,GOOGLE_USER_CANONICAL_AGREE; Submitted and indexed,RETENTION_DIFFERENTIATION_REVIEW,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,SEO-R4_IF_URL_CONSOLIDATED,HIGH_FIRST_PARTY_INDEX_STATE,HIGH_RISK_REVIEW_REQUIRED,"Phase 3 evidence closure only. No redirect, noindex, removal, canonical change, or content rewrite authorized; Phase 4 must independently approve design and implementation."
https://echobuddha.com/articles/buddhism-for-beginners-simple-guide/,60,SEO_P3_LIMITED,VISIBLE_SUPPORT:1,GSC_LINKS_CHECKED_NO_USABLE_ROWS,GOOGLE_USER_CANONICAL_AGREE; Submitted and indexed,RETENTION_DIFFERENTIATION_REVIEW,https://echobuddha.com/learn/buddhism-for-beginners/,SEO-R4_IF_URL_CONSOLIDATED,HIGH_FIRST_PARTY_INDEX_STATE,HIGH_RISK_REVIEW_REQUIRED,"Phase 3 evidence closure only. No redirect, noindex, removal, canonical change, or content rewrite authorized; Phase 4 must independently approve design and implementation."
https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,63,SEO_P3_LIMITED,NO_VISIBLE_QUERY_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,GOOGLE_USER_CANONICAL_AGREE; Submitted and indexed,RETENTION_DIFFERENTIATION_REVIEW,https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,SEO-R4_IF_URL_CONSOLIDATED,HIGH_FIRST_PARTY_INDEX_STATE,HIGH_RISK_REVIEW_REQUIRED,"Phase 3 evidence closure only. No redirect, noindex, removal, canonical change, or content rewrite authorized; Phase 4 must independently approve design and implementation."
https://echobuddha.com/articles/buddhist-wisdom-for-overthinking/,66,SEO_P1_HIGH,VISIBLE_PRIMARY_OWNER:1,GSC_LINKS_CHECKED_NO_USABLE_ROWS,GOOGLE_USER_CANONICAL_AGREE; Submitted and indexed,SURGICAL_IN_PLACE_IMPROVEMENT,https://echobuddha.com/articles/buddhist-wisdom-for-overthinking/,SEO-R2_TO_R3,HIGH_FIRST_PARTY_INDEX_STATE,READY_FOR_SURGICAL_IN_PLACE_IMPROVEMENT,"Phase 3 evidence closure only. No redirect, noindex, removal, canonical change, or content rewrite authorized; Phase 4 must independently approve design and implementation."
https://echobuddha.com/articles/category/buddhist-wisdom/,50,SEO_P2_EMERGING,VISIBLE_PRIMARY_OWNER:1,GSC_LINKS_CHECKED_NO_USABLE_ROWS,GOOGLE_USER_CANONICAL_AGREE; Submitted and indexed,RETENTION_DIFFERENTIATION_REVIEW,https://echobuddha.com/articles/,SEO-R4_IF_URL_CONSOLIDATED,HIGH_FIRST_PARTY_INDEX_STATE,HIGH_RISK_REVIEW_REQUIRED,"Phase 3 evidence closure only. No redirect, noindex, removal, canonical change, or content rewrite authorized; Phase 4 must independently approve design and implementation."
https://echobuddha.com/articles/category/meditation/,49,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,GOOGLE_USER_CANONICAL_AGREE; Submitted and indexed,CONSOLIDATION_OR_INDEXATION_EVALUATION,https://echobuddha.com/articles/,SEO-R4_IF_URL_CONSOLIDATED,HIGH_FIRST_PARTY_INDEX_STATE,HIGH_RISK_REVIEW_REQUIRED,"Phase 3 evidence closure only. No redirect, noindex, removal, canonical change, or content rewrite authorized; Phase 4 must independently approve design and implementation."
https://echobuddha.com/articles/category/mindfulness/,49,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,GOOGLE_USER_CANONICAL_AGREE; Submitted and indexed,CONSOLIDATION_OR_INDEXATION_EVALUATION,https://echobuddha.com/articles/,SEO-R4_IF_URL_CONSOLIDATED,HIGH_FIRST_PARTY_INDEX_STATE,HIGH_RISK_REVIEW_REQUIRED,"Phase 3 evidence closure only. No redirect, noindex, removal, canonical change, or content rewrite authorized; Phase 4 must independently approve design and implementation."
https://echobuddha.com/articles/category/reflection/,49,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,GOOGLE_USER_CANONICAL_AGREE; Submitted and indexed,CONSOLIDATION_OR_INDEXATION_EVALUATION,https://echobuddha.com/articles/,SEO-R4_IF_URL_CONSOLIDATED,HIGH_FIRST_PARTY_INDEX_STATE,HIGH_RISK_REVIEW_REQUIRED,"Phase 3 evidence closure only. No redirect, noindex, removal, canonical change, or content rewrite authorized; Phase 4 must independently approve design and implementation."
https://echobuddha.com/articles/compassion-as-a-daily-discipline/,63,SEO_P3_LIMITED,NO_VISIBLE_QUERY_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,GOOGLE_USER_CANONICAL_AGREE; Submitted and indexed,RETENTION_DIFFERENTIATION_REVIEW,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,SEO-R4_IF_URL_CONSOLIDATED,HIGH_FIRST_PARTY_INDEX_STATE,READY_FOR_CONSOLIDATION_DESIGN,"Phase 3 evidence closure only. No redirect, noindex, removal, canonical change, or content rewrite authorized; Phase 4 must independently approve design and implementation."
https://echobuddha.com/articles/compassion-with-boundaries/,68,SEO_P1_HIGH,NO_VISIBLE_QUERY_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,GOOGLE_USER_CANONICAL_AGREE; Submitted and indexed,RETENTION_DIFFERENTIATION_REVIEW,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,SEO-R4_IF_URL_CONSOLIDATED,HIGH_FIRST_PARTY_INDEX_STATE,READY_FOR_SURGICAL_IN_PLACE_IMPROVEMENT,"Phase 3 evidence closure only. No redirect, noindex, removal, canonical change, or content rewrite authorized; Phase 4 must independently approve design and implementation."
https://echobuddha.com/articles/creating-a-peaceful-corner-at-home/,71,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,GOOGLE_USER_CANONICAL_AGREE; Submitted and indexed,RETENTION_DIFFERENTIATION_REVIEW,https://echobuddha.com/meditation/,SEO-R4_IF_URL_CONSOLIDATED,HIGH_FIRST_PARTY_INDEX_STATE,HIGH_RISK_REVIEW_REQUIRED,"Phase 3 evidence closure only. No redirect, noindex, removal, canonical change, or content rewrite authorized; Phase 4 must independently approve design and implementation."
https://echobuddha.com/articles/dhamma-vs-dharma/,63,SEO_P1_HIGH,VISIBLE_PRIMARY_OWNER:20,GSC_LINKS_CHECKED_NO_USABLE_ROWS,GOOGLE_USER_CANONICAL_AGREE; Submitted and indexed,SURGICAL_IN_PLACE_IMPROVEMENT,https://echobuddha.com/learn/buddhist-dictionary/dhamma/,SEO-R2_TO_R3,HIGH_FIRST_PARTY_INDEX_STATE,READY_FOR_SURGICAL_IN_PLACE_IMPROVEMENT,"Phase 3 evidence closure only. No redirect, noindex, removal, canonical change, or content rewrite authorized; Phase 4 must independently approve design and implementation."
https://echobuddha.com/articles/dhammapada-reflection-trained-mind/,58,SEO_P3_LIMITED,NO_VISIBLE_QUERY_DATA,GSC_LINKS_CHECKED_NO_USABLE_ROWS,GOOGLE_USER_CANONICAL_AGREE; Submitted and indexed,RETENTION_DIFFERENTIATION_REVIEW,https://echobuddha.com/learn/dhammapada-reflections/,SEO-R4_IF_URL_CONSOLIDATED,HIGH_FIRST_PARTY_INDEX_STATE,HIGH_RISK_REVIEW_REQUIRED,"Phase 3 evidence closure only. No redirect, noindex, removal, canonical change, or content rewrite authorized; Phase 4 must independently approve design and implementation."
https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,65,SEO_P1_HIGH,VISIBLE_PRIMARY_OWNER:8,GSC_LINKS_CHECKED_NO_USABLE_ROWS,GOOGLE_USER_CANONICAL_AGREE; Submitted and indexed,RETENTION_DIFFERENTIATION_REVIEW,https://echobuddha.com/learn/dhammapada-reflections/,SEO-R4_IF_URL_CONSOLIDATED,HIGH_FIRST_PARTY_INDEX_STATE,READY_FOR_SURGICAL_IN_PLACE_IMPROVEMENT,"Phase 3 evidence closure only. No redirect, noindex, removal, canonical change, or content rewrite authorized; Phase 4 must independently approve design and implementation."
https://echobuddha.com/articles/dhammapada-verse-1-meaning/,65,SEO_P1_HIGH,VISIBLE_PRIMARY_OWNER:1,GSC_LINKS_CHECKED_NO_USABLE_ROWS,GOOGLE_USER_CANONICAL_AGREE; Submitted and indexed,RETENTION_DIFFERENTIATION_REVIEW,https://echobuddha.com/learn/dhammapada-reflections/,SEO-R4_IF_URL_CONSOLIDATED,HIGH_FIRST_PARTY_INDEX_STATE,READY_FOR_SURGICAL_IN_PLACE_IMPROVEMENT,"Phase 3 evidence closure only. No redirect, noindex, removal, canonical change, or content rewrite authorized; Phase 4 must independently approve design and implementation."
https://echobuddha.com/articles/eightfold-path-explained/,64,SEO_P2_EMERGING,VISIBLE_PRIMARY_OWNER:1,GSC_LINKS_CHECKED_NO_USABLE_ROWS,GOOGLE_USER_CANONICAL_AGREE; Submitted and indexed,RETENTION_DIFFERENTIATION_REVIEW,https://echobuddha.com/learn/eightfold-path/,SEO-R4_IF_URL_CONSOLIDATED,HIGH_FIRST_PARTY_INDEX_STATE,HIGH_RISK_REVIEW_REQUIRED,"Phase 3 evidence closure only. No redirect, noindex, removal, canonical change, or content rewrite authorized; Phase 4 must independently approve design and implementation."
