URL,Page family,Index state,Internal search state,Decision,Reason
https://echobuddha.com/daily-reflections/anger-as-a-signal/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/begin-again-without-shame/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/compassion-begins-nearby/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/enough-for-this-moment/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/evening-release/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/family-patience/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/forgiveness-without-approval/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/gratitude-for-change/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/gratitude-notices-enough/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/kindness-with-boundaries/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/let-the-feeling-pass/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/letting-go-keeps-care/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/listen-before-answering/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/mindful-work/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/morning-intention/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/notice-before-fixing/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/one-honest-breath/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/one-step-on-the-path/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/rest-without-escape/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/see-the-conditions/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/simple-goodwill/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/soften-the-inner-argument/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/thoughts-are-visitors/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/today/,daily reflection utility,noindex,Not a standalone record,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
https://echobuddha.com/daily-reflections/walking-as-practice/,daily reflection,noindex,Retained,NO_CHANGE,Google indexability and on-site usefulness are separate; no route was retired or redirected.
