URL,Inbound link occurrences,Update action,Reason
https://echobuddha.com/daily-reflections/anger-as-a-signal/,5,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/begin-again-without-shame/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/compassion-begins-nearby/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/enough-for-this-moment/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/evening-release/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/family-patience/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/forgiveness-without-approval/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/gratitude-for-change/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/gratitude-notices-enough/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/kindness-with-boundaries/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/let-the-feeling-pass/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/letting-go-keeps-care/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/listen-before-answering/,6,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/mindful-work/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/morning-intention/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/notice-before-fixing/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/one-honest-breath/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/one-step-on-the-path/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,10,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/rest-without-escape/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/see-the-conditions/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/simple-goodwill/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/soften-the-inner-argument/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/thoughts-are-visitors/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/daily-reflections/walking-as-practice/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,34,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,34,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,36,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,10,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,10,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,34,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,34,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,36,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,26,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,10,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,26,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,26,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,52,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,5,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,52,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,10,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,54,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,48,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,50,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,48,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,10,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,50,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,10,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,46,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,46,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,4,NO_CHANGE,"The route remains valid, useful, and available to users; no redirect or removal requires link replacement."
